NIDDK,27.729950158586313,33.72262773722628,29.531757070004637,22.436604189636164,23.14862765406525,19.407894736842106,23.34254143646409,22.504230118443317,13.031914893617023,22.833843017329254,0.0,13.043478260869565,12.962962962962962,14.762741652021088,18.45764854614412,13.609467455621301,10.81081081081081,0.0,0.0,18.75,8.0,8.823529411764707,9.777777777777779,11.07011070110701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMED (Japan),29.915899078894675,32.93223559214693,26.622361219702896,22.169117647058822,24.808464064210142,18.882978723404257,21.390374331550802,21.884317233154444,0.0,18.745545260156806,0.0,0.0,0.0,18.994413407821227,16.77943166441137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIA,32.07070707070707,32.07121929231463,29.411764705882355,23.878652521868602,26.849267271458476,21.798715203426124,22.83626398721169,23.743872549019606,13.085501858736059,22.27353463587922,0.0,13.955026455026456,10.952380952380953,17.306482064191314,20.506575742815393,13.274336283185843,11.089494163424124,0.0,9.523809523809524,4.054054054054054,13.793103448275861,8.148148148148149,11.65644171779141,13.136729222520108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC (EU),30.562854376987968,31.782613356201097,26.950965611314526,22.992345163535145,24.93492624974972,19.290603609209708,21.372580387138058,22.407424945544086,13.77049180327869,20.787016451756337,0.0,14.780232293327261,11.751662971175167,17.97059357415139,17.869415807560138,12.216532553035844,11.496531219028741,0.0,4.25531914893617,8.737864077669903,10.991957104557642,12.790697674418606,12.571428571428573,12.144992526158445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICHD,27.62096774193548,30.12677106636838,26.899945325314377,21.70860152135752,22.024121657052966,16.349384098544235,21.393728222996515,20.840480274442537,8.564814814814815,19.41544885177453,0.0,10.666666666666668,9.615384615384617,13.333333333333334,15.130023640661939,10.982658959537572,7.43801652892562,0.0,12.5,5.0,5.333333333333334,9.375,10.731707317073171,7.430340557275541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBIB,29.71014492753623,30.035971223021583,25.63739376770538,20.477815699658702,24.726134585289515,18.181818181818183,14.145383104125736,17.223650385604113,6.081081081081082,15.36231884057971,0.0,6.896551724137931,7.142857142857142,13.966480446927374,16.822429906542055,7.6923076923076925,6.666666666666667,0.0,0.0,25.0,8.695652173913043,8.333333333333332,4.3478260869565215,4.854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIMH,28.29945143594708,29.181315921647418,24.081341419907243,20.35217035217035,21.285444234404537,15.83880037488285,20.800421274354925,16.209150326797385,5.823627287853577,14.63223787167449,0.0,7.82472613458529,4.285714285714286,13.934426229508196,14.090431125131442,6.770833333333333,5.442176870748299,0.0,12.5,6.0606060606060606,5.063291139240507,12.5,8.962264150943396,6.481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIAMS,28.083989501312335,28.920570264765782,28.312412831241286,23.902439024390244,25.759999999999998,19.34426229508197,22.134387351778656,20.705882352941178,9.815950920245399,22.921914357682617,0.0,7.729468599033816,11.76470588235294,14.622641509433961,17.60797342192691,10.81081081081081,4.081632653061225,0.0,0.0,0.0,10.344827586206897,5.88235294117647,4.545454545454546,15.238095238095239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCIH,22.393822393822393,28.666666666666668,23.22274881516588,19.736842105263158,18.95734597156398,9.090909090909092,14.285714285714285,15.873015873015872,0.0,9.090909090909092,0.0,0.0,0.0,30.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIDCR,29.51388888888889,27.520435967302454,30.22452504317789,24.68916518650089,24.707846410684475,19.322033898305087,21.927710843373493,20.51282051282051,13.548387096774196,24.126984126984127,0.0,15.555555555555555,6.896551724137931,19.428571428571427,15.668202764976957,8.421052631578947,15.789473684210526,0.0,0.0,12.5,6.0606060606060606,8.695652173913043,12.345679012345679,8.396946564885496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIHR (Canada),23.003629764065337,26.892221834670387,22.073342736248236,16.210045662100455,19.445696259576387,14.331983805668017,17.018744421303182,16.429809358752166,9.202453987730062,14.186316196366446,0.0,10.0,9.090909090909092,13.369781312127236,13.435448577680525,11.021505376344086,10.497237569060774,0.0,8.333333333333332,9.420289855072465,8.483290488431876,7.317073170731707,8.958333333333334,8.033240997229916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIDA,23.875870804306523,24.01129943502825,21.499013806706113,18.5334407735697,18.424479166666664,11.376146788990827,16.90573770491803,16.129032258064516,3.691275167785235,14.245014245014245,0.0,7.377049180327869,4.166666666666666,14.084507042253522,14.512922465208748,8.130081300813007,6.666666666666667,0.0,0.0,0.0,6.666666666666667,5.0,4.137931034482759,3.007518796992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSFC (China),20.41318325471331,23.023627642565287,17.825761979902,15.240143096361699,15.29252408056042,12.883332634140201,13.760117733627666,13.798715452352583,11.12196483393804,13.220104742508001,0.0,11.268448344635022,8.21917808219178,14.313346228239846,12.74525029766527,10.32258064516129,7.448107448107448,0.0,0.0,14.285714285714285,6.614785992217899,7.352941176470589,11.116279069767442,10.166177908113392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIAAA,21.802325581395348,21.158690176322416,19.071310116086234,16.565656565656568,14.975845410628018,14.83050847457627,13.648293963254593,13.461538461538462,6.7164179104477615,12.23021582733813,0.0,10.416666666666668,14.285714285714285,13.829787234042554,17.59259259259259,3.125,2.857142857142857,0.0,0.0,11.11111111111111,18.181818181818183,16.666666666666664,6.557377049180328,3.3707865168539324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIMHD,13.19796954314721,14.068441064638785,15.03448275862069,15.92128801431127,12.660028449502134,12.711864406779661,14.216867469879519,13.352272727272727,6.097560975609756,10.984848484848484,0.0,11.363636363636363,0.0,9.574468085106384,9.95260663507109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NINR,9.064327485380117,10.344827586206897,12.140575079872203,13.253012048192772,11.18421052631579,10.869565217391305,10.050251256281408,9.448818897637794,3.8461538461538463,10.1010101010101,0.0,8.88888888888889,0.0,7.547169811320755,9.45945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
